Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops;scheduler
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.444463e+01;2.537069e+01;random
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.440721e+01;2.543658e+01;random
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.412137e+01;2.595147e+01;random
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.449193e+01;2.528789e+01;random
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.424431e+01;2.572748e+01;random
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.426399e+01;2.569198e+01;random
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.447023e+01;2.532581e+01;random
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.421234e+01;2.578536e+01;dmda
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.413799e+01;2.592096e+01;dmda
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.489814e+01;2.459840e+01;dmda
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.426123e+01;2.569697e+01;dmda
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.490841e+01;2.458145e+01;dmda
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.462888e+01;2.505116e+01;dmda
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.475589e+01;2.483553e+01;dmda
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.428018e+01;2.566287e+01;dmda
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.443874e+01;2.538104e+01;dmda
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.445223e+01;2.535736e+01;dmda
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.488221e+01;2.462472e+01;dmdas
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.467411e+01;2.497394e+01;dmdas
0;dgetrf_nopiv;23;0;3;2;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.443714e+01;2.538386e+01;dmdas
