Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops;scheduler
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.541696e+01;5.620336e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.785784e+01;5.257966e+01;dmda
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.495850e+01;5.694043e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.445539e+01;5.777187e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.907914e+01;4.055801e+01;random
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.480816e+01;5.718638e+01;dmda
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.345297e+01;5.950301e+01;lws
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.903622e+01;5.099245e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.219217e+01;3.813891e+01;random
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.189481e+01;6.240991e+01;lws
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.693718e+01;5.389021e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.707518e+01;5.368962e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.050117e+01;3.941597e+01;random
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.677426e+01;5.412896e+01;dmda
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.221692e+01;3.812083e+01;random
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.400173e+01;5.854267e+01;lws
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.536529e+01;5.628549e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.652721e+01;5.449505e+01;dmda
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.332809e+01;3.732652e+01;random
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.605225e+01;5.521299e+01;dmdas
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.193073e+01;3.833091e+01;random
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.617894e+01;5.501964e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.146111e+01;6.327025e+01;lws
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.394376e+01;5.864265e+01;lws
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.430873e+01;5.801882e+01;dmda
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.648116e+01;5.456385e+01;dmda
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.092005e+01;6.437741e+01;lws
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.638421e+01;5.470923e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.043198e+01;3.947005e+01;random
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.677747e+01;5.412424e+01;dmda
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.549063e+01;5.608670e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.133841e+01;6.351797e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.512030e+01;5.667811e+01;dmda
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.767835e+01;5.283013e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.632552e+01;5.479762e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.584999e+01;5.552448e+01;dmdas
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.475664e+01;5.727113e+01;dmda
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.341906e+01;3.726296e+01;random
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.499284e+01;5.688456e+01;dmda
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.676826e+01;5.413778e+01;dmda
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.625845e+01;5.489899e+01;dmda
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.089368e+01;6.443235e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.382448e+01;5.884945e+01;lws
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.150048e+01;6.319117e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.348855e+01;5.943979e+01;lws
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.689574e+01;5.395074e+01;dmdas
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.592511e+01;5.540839e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.562025e+01;5.588261e+01;dmdas
