Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.860180e+01;3.396742e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.545316e+01;3.589611e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.759647e+01;3.456032e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.726569e+01;3.475995e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.560007e+01;4.365239e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.347441e+01;4.578676e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.661313e+01;4.270368e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.709303e+01;4.226851e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.734907e+01;4.203995e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.675456e+01;4.257451e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.812966e+01;4.135812e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.796331e+01;4.150156e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.739133e+01;4.200246e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.696313e+01;4.238543e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.259338e+01;4.673384e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.998481e+01;4.978272e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.228422e+01;4.707553e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.278928e+01;4.651989e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.166501e+01;4.777515e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.947756e+01;5.042238e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.197655e+01;4.742058e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.262222e+01;4.670223e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.146802e+01;4.800211e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.263569e+01;4.668746e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.806944e+01;5.228740e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.881218e+01;5.128679e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.716329e+01;5.356233e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.747655e+01;5.311461e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.759421e+01;5.294837e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.831193e+01;5.195646e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.807415e+01;5.228093e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.861795e+01;5.154474e+01
0;dgetrf_nopiv;22;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.853138e+01;5.166056e+01
