Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops
0;dgetrf_nopiv;23;0;1;6;0;960;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.053787e+01;3.938734e+01
0;dgetrf_nopiv;23;0;1;6;0;300;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.305878e+01;4.622872e+01
0;dgetrf_nopiv;23;0;1;6;0;300;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.221240e+01;4.715564e+01
0;dgetrf_nopiv;23;0;1;6;0;300;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.345843e+01;4.580360e+01
0;dgetrf_nopiv;23;0;1;6;0;300;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.527567e+01;4.396516e+01
0;dgetrf_nopiv;23;0;1;6;0;300;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.223561e+01;4.712972e+01
0;dgetrf_nopiv;23;0;1;6;0;300;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.621489e+01;4.307166e+01
0;dgetrf_nopiv;23;0;1;6;0;300;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.661344e+01;4.270340e+01
0;dgetrf_nopiv;23;0;1;6;0;300;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.530382e+01;4.393785e+01
0;dgetrf_nopiv;23;0;1;6;0;300;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.434951e+01;4.488330e+01
0;dgetrf_nopiv;23;0;1;6;0;300;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.621044e+01;4.307582e+01
0;dgetrf_nopiv;23;0;1;6;0;320;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.088751e+01;4.868363e+01
0;dgetrf_nopiv;23;0;1;6;0;320;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.193091e+01;4.747219e+01
0;dgetrf_nopiv;23;0;1;6;0;320;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.391268e+01;4.532978e+01
0;dgetrf_nopiv;23;0;1;6;0;320;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.531641e+01;4.392564e+01
0;dgetrf_nopiv;23;0;1;6;0;320;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.225583e+01;4.710716e+01
0;dgetrf_nopiv;23;0;1;6;0;320;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.379741e+01;4.544909e+01
0;dgetrf_nopiv;23;0;1;6;0;320;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.353645e+01;4.572151e+01
0;dgetrf_nopiv;23;0;1;6;0;320;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.031999e+01;4.936887e+01
0;dgetrf_nopiv;23;0;1;6;0;320;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.657907e+01;4.273491e+01
0;dgetrf_nopiv;23;0;1;6;0;320;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.411299e+01;4.512395e+01
